Ensemble,Site,param,value,Category
LHC0190,TALL,medlynslope,3.688511109,Top10
LHC0193,TALL,medlynslope,5.85319109,Top10
LHC0194,TALL,medlynslope,3.257194491,Top10
LHC0214,TALL,medlynslope,3.441901886,Top10
LHC0221,TALL,medlynslope,2.079810369,Top10
LHC0224,TALL,medlynslope,3.846067579,Top10
LHC0232,TALL,medlynslope,4.184392921,Top10
LHC0240,TALL,medlynslope,2.521513836,Top10
LHC0246,TALL,medlynslope,5.463375095,Top10
LHC0248,TALL,medlynslope,3.658665028,Top10
LHC0253,TALL,medlynslope,5.232333219,Top10
LHC0278,TALL,medlynslope,4.978678649,Top10
LHC0323,TALL,medlynslope,4.249032609,Top10
LHC0331,TALL,medlynslope,3.394665239,Top10
LHC0337,TALL,medlynslope,6.531454418,Top10
LHC0339,TALL,medlynslope,4.018951005,Top10
LHC0359,TALL,medlynslope,2.280487571,Top10
LHC0362,TALL,medlynslope,6.655779616,Top10
LHC0365,TALL,medlynslope,4.508309835,Top10
LHC0005,OSBS,medlynslope,3.737295473,Top10
LHC0030,OSBS,medlynslope,3.961067535,Top10
LHC0036,OSBS,medlynslope,5.994598435,Top10
LHC0039,OSBS,medlynslope,2.976825614,Top10
LHC0053,OSBS,medlynslope,4.34151253,Top10
LHC0057,OSBS,medlynslope,3.3192652,Top10
LHC0078,OSBS,medlynslope,3.445297825,Top10
LHC0088,OSBS,medlynslope,3.708131509,Top10
LHC0094,OSBS,medlynslope,6.410726668,Top10
LHC0115,OSBS,medlynslope,2.453196984,Top10
LHC0119,OSBS,medlynslope,4.454789666,Top10
LHC0126,OSBS,medlynslope,3.791275015,Top10
LHC0138,OSBS,medlynslope,5.396109329,Top10
LHC0140,OSBS,medlynslope,5.387556533,Top10
LHC0147,OSBS,medlynslope,2.142430418,Top10
LHC0148,OSBS,medlynslope,2.560660198,Top10
LHC0154,OSBS,medlynslope,2.274836862,Top10
LHC0164,OSBS,medlynslope,6.44329537,Top10
LHC0177,OSBS,medlynslope,3.002656552,Top10
LHC0181,OSBS,medlynslope,6.882414705,Top10
LHC0190,OSBS,medlynslope,3.688511109,Top10
LHC0193,OSBS,medlynslope,5.85319109,Top10
LHC0194,OSBS,medlynslope,3.257194491,Top10
LHC0214,OSBS,medlynslope,3.441901886,Top10
LHC0224,OSBS,medlynslope,3.846067579,Top10
LHC0232,OSBS,medlynslope,4.184392921,Top10
LHC0236,OSBS,medlynslope,2.16284602,Top10
LHC0245,OSBS,medlynslope,6.19644725,Top10
LHC0246,OSBS,medlynslope,5.463375095,Top10
LHC0248,OSBS,medlynslope,3.658665028,Top10
LHC0278,OSBS,medlynslope,4.978678649,Top10
LHC0331,OSBS,medlynslope,3.394665239,Top10
LHC0339,OSBS,medlynslope,4.018951005,Top10
LHC0343,OSBS,medlynslope,3.503486546,Top10
LHC0359,OSBS,medlynslope,2.280487571,Top10
LHC0362,OSBS,medlynslope,6.655779616,Top10
LHC0378,OSBS,medlynslope,6.698881043,Top10
LHC0005,ORNL,medlynslope,2.4072592,Top10
LHC0010,ORNL,medlynslope,3.110395082,Top10
LHC0013,ORNL,medlynslope,2.353566641,Top10
LHC0038,ORNL,medlynslope,3.318117739,Top10
LHC0039,ORNL,medlynslope,2.011875468,Top10
LHC0050,ORNL,medlynslope,2.004424257,Top10
LHC0051,ORNL,medlynslope,2.340798067,Top10
LHC0067,ORNL,medlynslope,1.73476311,Top10
LHC0076,ORNL,medlynslope,1.636135482,Top10
LHC0101,ORNL,medlynslope,2.474640943,Top10
LHC0102,ORNL,medlynslope,2.083165915,Top10
LHC0126,ORNL,medlynslope,2.435324261,Top10
LHC0157,ORNL,medlynslope,4.137437494,Top10
LHC0168,ORNL,medlynslope,1.749751928,Top10
LHC0170,ORNL,medlynslope,1.713296788,Top10
LHC0190,ORNL,medlynslope,2.381895218,Top10
LHC0206,ORNL,medlynslope,2.87987184,Top10
LHC0209,ORNL,medlynslope,2.039546421,Top10
LHC0212,ORNL,medlynslope,1.89639321,Top10
LHC0225,ORNL,medlynslope,1.721567671,Top10
LHC0232,ORNL,medlynslope,2.639714248,Top10
LHC0240,ORNL,medlynslope,1.775149624,Top10
LHC0264,ORNL,medlynslope,3.614477191,Top10
LHC0274,ORNL,medlynslope,1.554134361,Top10
LHC0283,ORNL,medlynslope,2.921705113,Top10
LHC0287,ORNL,medlynslope,2.578904689,Top10
LHC0303,ORNL,medlynslope,3.035328706,Top10
LHC0310,ORNL,medlynslope,1.610992493,Top10
LHC0326,ORNL,medlynslope,2.980497156,Top10
LHC0336,ORNL,medlynslope,2.556689789,Top10
LHC0338,ORNL,medlynslope,2.825285909,Top10
LHC0344,ORNL,medlynslope,2.95065005,Top10
LHC0361,ORNL,medlynslope,2.459536893,Top10
LHC0390,ORNL,medlynslope,2.58675139,Top10
LHC0396,ORNL,medlynslope,2.073388051,Top10
LHC0005,TALL,kmax,1.85e-07,Top10
LHC0036,TALL,kmax,4.15e-08,Top10
LHC0041,TALL,kmax,1.73e-08,Top10
LHC0050,TALL,kmax,1.39e-07,Top10
LHC0057,TALL,kmax,1.87e-07,Top10
LHC0062,TALL,kmax,1.72e-07,Top10
LHC0078,TALL,kmax,7.55e-08,Top10
LHC0088,TALL,kmax,1.93e-07,Top10
LHC0115,TALL,kmax,2e-07,Top10
LHC0122,TALL,kmax,7.38e-08,Top10
LHC0126,TALL,kmax,2.53e-08,Top10
LHC0138,TALL,kmax,1.1e-07,Top10
LHC0147,TALL,kmax,2e-07,Top10
LHC0148,TALL,kmax,1.81e-08,Top10
LHC0154,TALL,kmax,1.22e-08,Top10
LHC0158,TALL,kmax,1.79e-07,Top10
LHC0164,TALL,kmax,1.54e-07,Top10
LHC0178,TALL,kmax,4.75e-08,Top10
LHC0190,TALL,kmax,4.65e-08,Top10
LHC0193,TALL,kmax,4.79e-08,Top10
LHC0194,TALL,kmax,8.64e-08,Top10
LHC0214,TALL,kmax,1.03e-07,Top10
LHC0221,TALL,kmax,1.52e-07,Top10
LHC0224,TALL,kmax,5.21e-08,Top10
LHC0232,TALL,kmax,1.33e-07,Top10
LHC0240,TALL,kmax,3.2e-08,Top10
LHC0246,TALL,kmax,4.98e-08,Top10
LHC0248,TALL,kmax,1.3e-08,Top10
LHC0253,TALL,kmax,5.15e-08,Top10
LHC0278,TALL,kmax,1.57e-08,Top10
LHC0323,TALL,kmax,1.38e-07,Top10
LHC0331,TALL,kmax,1.58e-07,Top10
LHC0337,TALL,kmax,8.1e-08,Top10
LHC0339,TALL,kmax,2.02e-08,Top10
LHC0359,TALL,kmax,1.38e-07,Top10
LHC0362,TALL,kmax,2.03e-07,Top10
LHC0365,TALL,kmax,8.57e-08,Top10
LHC0005,OSBS,kmax,1.85e-07,Top10
LHC0030,OSBS,kmax,3.67e-08,Top10
LHC0036,OSBS,kmax,4.15e-08,Top10
LHC0039,OSBS,kmax,9.06e-08,Top10
LHC0053,OSBS,kmax,1.52e-08,Top10
LHC0057,OSBS,kmax,1.87e-07,Top10
LHC0078,OSBS,kmax,7.55e-08,Top10
LHC0088,OSBS,kmax,1.93e-07,Top10
LHC0094,OSBS,kmax,1.97e-07,Top10
LHC0115,OSBS,kmax,2e-07,Top10
LHC0119,OSBS,kmax,6e-08,Top10
LHC0126,OSBS,kmax,2.53e-08,Top10
LHC0138,OSBS,kmax,1.1e-07,Top10
LHC0140,OSBS,kmax,5.51e-08,Top10
LHC0147,OSBS,kmax,2e-07,Top10
LHC0148,OSBS,kmax,1.81e-08,Top10
LHC0154,OSBS,kmax,1.22e-08,Top10
LHC0164,OSBS,kmax,1.54e-07,Top10
LHC0177,OSBS,kmax,9.86e-08,Top10
LHC0181,OSBS,kmax,1.15e-07,Top10
LHC0190,OSBS,kmax,4.65e-08,Top10
LHC0193,OSBS,kmax,4.79e-08,Top10
LHC0194,OSBS,kmax,8.64e-08,Top10
LHC0214,OSBS,kmax,1.03e-07,Top10
LHC0224,OSBS,kmax,5.21e-08,Top10
LHC0232,OSBS,kmax,1.33e-07,Top10
LHC0236,OSBS,kmax,7.15e-08,Top10
LHC0245,OSBS,kmax,2.11e-07,Top10
LHC0246,OSBS,kmax,4.98e-08,Top10
LHC0248,OSBS,kmax,1.3e-08,Top10
LHC0278,OSBS,kmax,1.57e-08,Top10
LHC0331,OSBS,kmax,1.58e-07,Top10
LHC0339,OSBS,kmax,2.02e-08,Top10
LHC0343,OSBS,kmax,1.13e-07,Top10
LHC0359,OSBS,kmax,1.38e-07,Top10
LHC0362,OSBS,kmax,2.03e-07,Top10
LHC0378,OSBS,kmax,8.73e-08,Top10
LHC0005,ORNL,kmax,3.22e-08,Top10
LHC0010,ORNL,kmax,1.89e-08,Top10
LHC0013,ORNL,kmax,3.62e-08,Top10
LHC0038,ORNL,kmax,1.19e-08,Top10
LHC0039,ORNL,kmax,1.62e-08,Top10
LHC0050,ORNL,kmax,2.43e-08,Top10
LHC0051,ORNL,kmax,3.57e-08,Top10
LHC0067,ORNL,kmax,7.74e-09,Top10
LHC0076,ORNL,kmax,9.42e-09,Top10
LHC0101,ORNL,kmax,2.61e-08,Top10
LHC0102,ORNL,kmax,3.61e-08,Top10
LHC0126,ORNL,kmax,5.23e-09,Top10
LHC0157,ORNL,kmax,2.2e-08,Top10
LHC0168,ORNL,kmax,1.63e-08,Top10
LHC0170,ORNL,kmax,2.07e-08,Top10
LHC0190,ORNL,kmax,8.8e-09,Top10
LHC0206,ORNL,kmax,2.02e-08,Top10
LHC0209,ORNL,kmax,3.31e-08,Top10
LHC0212,ORNL,kmax,2.49e-08,Top10
LHC0225,ORNL,kmax,8.15e-09,Top10
LHC0232,ORNL,kmax,2.33e-08,Top10
LHC0240,ORNL,kmax,6.37e-09,Top10
LHC0264,ORNL,kmax,2.38e-08,Top10
LHC0274,ORNL,kmax,1.14e-08,Top10
LHC0283,ORNL,kmax,1.85e-08,Top10
LHC0287,ORNL,kmax,1.15e-08,Top10
LHC0303,ORNL,kmax,1.72e-08,Top10
LHC0310,ORNL,kmax,2.16e-08,Top10
LHC0326,ORNL,kmax,3.55e-08,Top10
LHC0336,ORNL,kmax,2.36e-08,Top10
LHC0338,ORNL,kmax,2.48e-08,Top10
LHC0344,ORNL,kmax,3e-08,Top10
LHC0361,ORNL,kmax,1.18e-08,Top10
LHC0390,ORNL,kmax,6.14e-09,Top10
LHC0396,ORNL,kmax,3.28e-08,Top10
LHC0005,TALL,psi50,-351627.407,Top10
LHC0036,TALL,psi50,-217887.88,Top10
LHC0041,TALL,psi50,-163511.388,Top10
LHC0050,TALL,psi50,-279381.9227,Top10
LHC0057,TALL,psi50,-343431.072,Top10
LHC0062,TALL,psi50,-137883.9126,Top10
LHC0078,TALL,psi50,-163268.6545,Top10
LHC0088,TALL,psi50,-291016.8029,Top10
LHC0115,TALL,psi50,-399250.5225,Top10
LHC0122,TALL,psi50,-185549.9864,Top10
LHC0126,TALL,psi50,-250947.8962,Top10
LHC0138,TALL,psi50,-329136.1886,Top10
LHC0147,TALL,psi50,-394790.7102,Top10
LHC0148,TALL,psi50,-187640.5404,Top10
LHC0154,TALL,psi50,-305750.4806,Top10
LHC0158,TALL,psi50,-355421.5395,Top10
LHC0164,TALL,psi50,-235879.2995,Top10
LHC0178,TALL,psi50,-182259.7848,Top10
LHC0190,TALL,psi50,-237408.3424,Top10
LHC0193,TALL,psi50,-271205.7261,Top10
LHC0194,TALL,psi50,-305910.3748,Top10
LHC0214,TALL,psi50,-266631.7257,Top10
LHC0221,TALL,psi50,-355727.8381,Top10
LHC0224,TALL,psi50,-239985.1889,Top10
LHC0232,TALL,psi50,-346993.1972,Top10
LHC0240,TALL,psi50,-308472.2363,Top10
LHC0246,TALL,psi50,-216791.4596,Top10
LHC0248,TALL,psi50,-260591.8011,Top10
LHC0253,TALL,psi50,-299153.3816,Top10
LHC0278,TALL,psi50,-247094.4612,Top10
LHC0323,TALL,psi50,-340599.0114,Top10
LHC0331,TALL,psi50,-268062.1725,Top10
LHC0337,TALL,psi50,-256025.954,Top10
LHC0339,TALL,psi50,-265392.6872,Top10
LHC0359,TALL,psi50,-310592.0467,Top10
LHC0362,TALL,psi50,-318850.7061,Top10
LHC0365,TALL,psi50,-183063.7784,Top10
LHC0005,OSBS,psi50,-351627.407,Top10
LHC0030,OSBS,psi50,-145102.5938,Top10
LHC0036,OSBS,psi50,-217887.88,Top10
LHC0039,OSBS,psi50,-379431.9556,Top10
LHC0053,OSBS,psi50,-148671.3223,Top10
LHC0057,OSBS,psi50,-343431.072,Top10
LHC0078,OSBS,psi50,-163268.6545,Top10
LHC0088,OSBS,psi50,-291016.8029,Top10
LHC0094,OSBS,psi50,-161563.3465,Top10
LHC0115,OSBS,psi50,-399250.5225,Top10
LHC0119,OSBS,psi50,-307615.7826,Top10
LHC0126,OSBS,psi50,-250947.8962,Top10
LHC0138,OSBS,psi50,-329136.1886,Top10
LHC0140,OSBS,psi50,-302726.7328,Top10
LHC0147,OSBS,psi50,-394790.7102,Top10
LHC0148,OSBS,psi50,-187640.5404,Top10
LHC0154,OSBS,psi50,-305750.4806,Top10
LHC0164,OSBS,psi50,-235879.2995,Top10
LHC0177,OSBS,psi50,-135546.4445,Top10
LHC0181,OSBS,psi50,-159353.9465,Top10
LHC0190,OSBS,psi50,-237408.3424,Top10
LHC0193,OSBS,psi50,-271205.7261,Top10
LHC0194,OSBS,psi50,-305910.3748,Top10
LHC0214,OSBS,psi50,-266631.7257,Top10
LHC0224,OSBS,psi50,-239985.1889,Top10
LHC0232,OSBS,psi50,-346993.1972,Top10
LHC0236,OSBS,psi50,-171828.2079,Top10
LHC0245,OSBS,psi50,-251503.7032,Top10
LHC0246,OSBS,psi50,-216791.4596,Top10
LHC0248,OSBS,psi50,-260591.8011,Top10
LHC0278,OSBS,psi50,-247094.4612,Top10
LHC0331,OSBS,psi50,-268062.1725,Top10
LHC0339,OSBS,psi50,-265392.6872,Top10
LHC0343,OSBS,psi50,-139711.564,Top10
LHC0359,OSBS,psi50,-310592.0467,Top10
LHC0362,OSBS,psi50,-318850.7061,Top10
LHC0378,OSBS,psi50,-242423.2247,Top10
LHC0005,ORNL,psi50,-690231.5767,Top10
LHC0010,ORNL,psi50,-556756.2587,Top10
LHC0013,ORNL,psi50,-631927.8136,Top10
LHC0038,ORNL,psi50,-456565.9436,Top10
LHC0039,ORNL,psi50,-744810.8758,Top10
LHC0050,ORNL,psi50,-548416.3668,Top10
LHC0051,ORNL,psi50,-761873.0784,Top10
LHC0067,ORNL,psi50,-576291.2229,Top10
LHC0076,ORNL,psi50,-700001.9944,Top10
LHC0101,ORNL,psi50,-433449.4392,Top10
LHC0102,ORNL,psi50,-764760.3014,Top10
LHC0126,ORNL,psi50,-492601.4259,Top10
LHC0157,ORNL,psi50,-716264.8145,Top10
LHC0168,ORNL,psi50,-676665.7879,Top10
LHC0170,ORNL,psi50,-486757.1308,Top10
LHC0190,ORNL,psi50,-466023.7833,Top10
LHC0206,ORNL,psi50,-683011.4526,Top10
LHC0209,ORNL,psi50,-732190.5792,Top10
LHC0212,ORNL,psi50,-531215.2657,Top10
LHC0225,ORNL,psi50,-656753.1977,Top10
LHC0232,ORNL,psi50,-681134.7946,Top10
LHC0240,ORNL,psi50,-605519.575,Top10
LHC0264,ORNL,psi50,-679274.2194,Top10
LHC0274,ORNL,psi50,-725057.7159,Top10
LHC0283,ORNL,psi50,-344737.4297,Top10
LHC0287,ORNL,psi50,-372987.677,Top10
LHC0303,ORNL,psi50,-718539.014,Top10
LHC0310,ORNL,psi50,-692475.4111,Top10
LHC0326,ORNL,psi50,-412754.6973,Top10
LHC0336,ORNL,psi50,-452894.4636,Top10
LHC0338,ORNL,psi50,-736878.9747,Top10
LHC0344,ORNL,psi50,-434666.1509,Top10
LHC0361,ORNL,psi50,-768667.5483,Top10
LHC0390,ORNL,psi50,-680846.4486,Top10
LHC0396,ORNL,psi50,-585008.1721,Top10
LHC0005,TALL,rootprof_beta,0.901215021,Top10
LHC0036,TALL,rootprof_beta,0.959886883,Top10
LHC0041,TALL,rootprof_beta,0.970704912,Top10
LHC0050,TALL,rootprof_beta,0.940207946,Top10
LHC0057,TALL,rootprof_beta,0.875254462,Top10
LHC0062,TALL,rootprof_beta,0.968470804,Top10
LHC0078,TALL,rootprof_beta,0.915001441,Top10
LHC0088,TALL,rootprof_beta,0.93675978,Top10
LHC0115,TALL,rootprof_beta,0.917413844,Top10
LHC0122,TALL,rootprof_beta,0.948282634,Top10
LHC0126,TALL,rootprof_beta,0.891854891,Top10
LHC0138,TALL,rootprof_beta,0.887719459,Top10
LHC0147,TALL,rootprof_beta,0.853693451,Top10
LHC0148,TALL,rootprof_beta,0.962908097,Top10
LHC0154,TALL,rootprof_beta,0.966295953,Top10
LHC0158,TALL,rootprof_beta,0.928453814,Top10
LHC0164,TALL,rootprof_beta,0.916851538,Top10
LHC0178,TALL,rootprof_beta,0.953971036,Top10
LHC0190,TALL,rootprof_beta,0.862059584,Top10
LHC0193,TALL,rootprof_beta,0.962213501,Top10
LHC0194,TALL,rootprof_beta,0.944703338,Top10
LHC0214,TALL,rootprof_beta,0.87884994,Top10
LHC0221,TALL,rootprof_beta,0.948787142,Top10
LHC0224,TALL,rootprof_beta,0.934219779,Top10
LHC0232,TALL,rootprof_beta,0.961926038,Top10
LHC0240,TALL,rootprof_beta,0.912035925,Top10
LHC0246,TALL,rootprof_beta,0.85777049,Top10
LHC0248,TALL,rootprof_beta,0.86074602,Top10
LHC0253,TALL,rootprof_beta,0.903582978,Top10
LHC0278,TALL,rootprof_beta,0.859406097,Top10
LHC0323,TALL,rootprof_beta,0.84374097,Top10
LHC0331,TALL,rootprof_beta,0.925826911,Top10
LHC0337,TALL,rootprof_beta,0.961558068,Top10
LHC0339,TALL,rootprof_beta,0.841385191,Top10
LHC0359,TALL,rootprof_beta,0.888557971,Top10
LHC0362,TALL,rootprof_beta,0.876273653,Top10
LHC0365,TALL,rootprof_beta,0.843000106,Top10
LHC0005,OSBS,rootprof_beta,0.901215021,Top10
LHC0030,OSBS,rootprof_beta,0.951910944,Top10
LHC0036,OSBS,rootprof_beta,0.959886883,Top10
LHC0039,OSBS,rootprof_beta,0.900375912,Top10
LHC0053,OSBS,rootprof_beta,0.911284179,Top10
LHC0057,OSBS,rootprof_beta,0.875254462,Top10
LHC0078,OSBS,rootprof_beta,0.915001441,Top10
LHC0088,OSBS,rootprof_beta,0.93675978,Top10
LHC0094,OSBS,rootprof_beta,0.859721245,Top10
LHC0115,OSBS,rootprof_beta,0.917413844,Top10
LHC0119,OSBS,rootprof_beta,0.885847013,Top10
LHC0126,OSBS,rootprof_beta,0.891854891,Top10
LHC0138,OSBS,rootprof_beta,0.887719459,Top10
LHC0140,OSBS,rootprof_beta,0.963502231,Top10
LHC0147,OSBS,rootprof_beta,0.853693451,Top10
LHC0148,OSBS,rootprof_beta,0.962908097,Top10
LHC0154,OSBS,rootprof_beta,0.966295953,Top10
LHC0164,OSBS,rootprof_beta,0.916851538,Top10
LHC0177,OSBS,rootprof_beta,0.875036168,Top10
LHC0181,OSBS,rootprof_beta,0.918342531,Top10
LHC0190,OSBS,rootprof_beta,0.862059584,Top10
LHC0193,OSBS,rootprof_beta,0.962213501,Top10
LHC0194,OSBS,rootprof_beta,0.944703338,Top10
LHC0214,OSBS,rootprof_beta,0.87884994,Top10
LHC0224,OSBS,rootprof_beta,0.934219779,Top10
LHC0232,OSBS,rootprof_beta,0.961926038,Top10
LHC0236,OSBS,rootprof_beta,0.849119813,Top10
LHC0245,OSBS,rootprof_beta,0.937884605,Top10
LHC0246,OSBS,rootprof_beta,0.85777049,Top10
LHC0248,OSBS,rootprof_beta,0.86074602,Top10
LHC0278,OSBS,rootprof_beta,0.859406097,Top10
LHC0331,OSBS,rootprof_beta,0.925826911,Top10
LHC0339,OSBS,rootprof_beta,0.841385191,Top10
LHC0343,OSBS,rootprof_beta,0.890806178,Top10
LHC0359,OSBS,rootprof_beta,0.888557971,Top10
LHC0362,OSBS,rootprof_beta,0.876273653,Top10
LHC0378,OSBS,rootprof_beta,0.887462532,Top10
LHC0005,ORNL,rootprof_beta,0.929207725,Top10
LHC0010,ORNL,rootprof_beta,0.936628853,Top10
LHC0013,ORNL,rootprof_beta,0.975105276,Top10
LHC0038,ORNL,rootprof_beta,0.978567858,Top10
LHC0039,ORNL,rootprof_beta,0.928605616,Top10
LHC0050,ORNL,rootprof_beta,0.957187381,Top10
LHC0051,ORNL,rootprof_beta,0.901590558,Top10
LHC0067,ORNL,rootprof_beta,0.951476724,Top10
LHC0076,ORNL,rootprof_beta,0.970141033,Top10
LHC0101,ORNL,rootprof_beta,0.914366629,Top10
LHC0102,ORNL,rootprof_beta,0.895349676,Top10
LHC0126,ORNL,rootprof_beta,0.922491296,Top10
LHC0157,ORNL,rootprof_beta,0.977870266,Top10
LHC0168,ORNL,rootprof_beta,0.945358548,Top10
LHC0170,ORNL,rootprof_beta,0.958213964,Top10
LHC0190,ORNL,rootprof_beta,0.901111457,Top10
LHC0206,ORNL,rootprof_beta,0.956135472,Top10
LHC0209,ORNL,rootprof_beta,0.906145096,Top10
LHC0212,ORNL,rootprof_beta,0.960556608,Top10
LHC0225,ORNL,rootprof_beta,0.977128324,Top10
LHC0232,ORNL,rootprof_beta,0.972771355,Top10
LHC0240,ORNL,rootprof_beta,0.936972343,Top10
LHC0264,ORNL,rootprof_beta,0.912771234,Top10
LHC0274,ORNL,rootprof_beta,0.907159528,Top10
LHC0283,ORNL,rootprof_beta,0.968911766,Top10
LHC0287,ORNL,rootprof_beta,0.890258995,Top10
LHC0303,ORNL,rootprof_beta,0.961242502,Top10
LHC0310,ORNL,rootprof_beta,0.916916967,Top10
LHC0326,ORNL,rootprof_beta,0.96464184,Top10
LHC0336,ORNL,rootprof_beta,0.897938925,Top10
LHC0338,ORNL,rootprof_beta,0.962179249,Top10
LHC0344,ORNL,rootprof_beta,0.964729447,Top10
LHC0361,ORNL,rootprof_beta,0.963890839,Top10
LHC0390,ORNL,rootprof_beta,0.896225518,Top10
LHC0396,ORNL,rootprof_beta,0.96736114,Top10
LHC0005,TALL,baseflow_scalar,0.064613473,Top10
LHC0036,TALL,baseflow_scalar,0.083643815,Top10
LHC0041,TALL,baseflow_scalar,0.039012721,Top10
LHC0050,TALL,baseflow_scalar,0.017082447,Top10
LHC0057,TALL,baseflow_scalar,0.038492027,Top10
LHC0062,TALL,baseflow_scalar,0.083203769,Top10
LHC0078,TALL,baseflow_scalar,0.00406925,Top10
LHC0088,TALL,baseflow_scalar,0.072418999,Top10
LHC0115,TALL,baseflow_scalar,0.038018045,Top10
LHC0122,TALL,baseflow_scalar,0.081827908,Top10
LHC0126,TALL,baseflow_scalar,0.058538911,Top10
LHC0138,TALL,baseflow_scalar,0.062470171,Top10
LHC0147,TALL,baseflow_scalar,0.047729891,Top10
LHC0148,TALL,baseflow_scalar,0.056377544,Top10
LHC0154,TALL,baseflow_scalar,0.028167939,Top10
LHC0158,TALL,baseflow_scalar,0.057493382,Top10
LHC0164,TALL,baseflow_scalar,0.005429242,Top10
LHC0178,TALL,baseflow_scalar,0.036549183,Top10
LHC0190,TALL,baseflow_scalar,0.047137111,Top10
LHC0193,TALL,baseflow_scalar,0.064759703,Top10
LHC0194,TALL,baseflow_scalar,0.01506063,Top10
LHC0214,TALL,baseflow_scalar,0.048174542,Top10
LHC0221,TALL,baseflow_scalar,0.00640284,Top10
LHC0224,TALL,baseflow_scalar,0.080858279,Top10
LHC0232,TALL,baseflow_scalar,0.09301376,Top10
LHC0240,TALL,baseflow_scalar,0.088863221,Top10
LHC0246,TALL,baseflow_scalar,0.071512635,Top10
LHC0248,TALL,baseflow_scalar,0.031284946,Top10
LHC0253,TALL,baseflow_scalar,0.009965893,Top10
LHC0278,TALL,baseflow_scalar,0.018255905,Top10
LHC0323,TALL,baseflow_scalar,0.053972517,Top10
LHC0331,TALL,baseflow_scalar,0.07789332,Top10
LHC0337,TALL,baseflow_scalar,0.039394123,Top10
LHC0339,TALL,baseflow_scalar,0.018677312,Top10
LHC0359,TALL,baseflow_scalar,0.07417426,Top10
LHC0362,TALL,baseflow_scalar,0.096984763,Top10
LHC0365,TALL,baseflow_scalar,0.069635705,Top10
LHC0005,OSBS,baseflow_scalar,0.064613473,Top10
LHC0030,OSBS,baseflow_scalar,0.016826518,Top10
LHC0036,OSBS,baseflow_scalar,0.083643815,Top10
LHC0039,OSBS,baseflow_scalar,0.075826305,Top10
LHC0053,OSBS,baseflow_scalar,0.035839871,Top10
LHC0057,OSBS,baseflow_scalar,0.038492027,Top10
LHC0078,OSBS,baseflow_scalar,0.00406925,Top10
LHC0088,OSBS,baseflow_scalar,0.072418999,Top10
LHC0094,OSBS,baseflow_scalar,0.090358145,Top10
LHC0115,OSBS,baseflow_scalar,0.038018045,Top10
LHC0119,OSBS,baseflow_scalar,0.040879398,Top10
LHC0126,OSBS,baseflow_scalar,0.058538911,Top10
LHC0138,OSBS,baseflow_scalar,0.062470171,Top10
LHC0140,OSBS,baseflow_scalar,0.05956093,Top10
LHC0147,OSBS,baseflow_scalar,0.047729891,Top10
LHC0148,OSBS,baseflow_scalar,0.056377544,Top10
LHC0154,OSBS,baseflow_scalar,0.028167939,Top10
LHC0164,OSBS,baseflow_scalar,0.005429242,Top10
LHC0177,OSBS,baseflow_scalar,0.089983579,Top10
LHC0181,OSBS,baseflow_scalar,0.032606833,Top10
LHC0190,OSBS,baseflow_scalar,0.047137111,Top10
LHC0193,OSBS,baseflow_scalar,0.064759703,Top10
LHC0194,OSBS,baseflow_scalar,0.01506063,Top10
LHC0214,OSBS,baseflow_scalar,0.048174542,Top10
LHC0224,OSBS,baseflow_scalar,0.080858279,Top10
LHC0232,OSBS,baseflow_scalar,0.09301376,Top10
LHC0236,OSBS,baseflow_scalar,0.035419161,Top10
LHC0245,OSBS,baseflow_scalar,0.011716425,Top10
LHC0246,OSBS,baseflow_scalar,0.071512635,Top10
LHC0248,OSBS,baseflow_scalar,0.031284946,Top10
LHC0278,OSBS,baseflow_scalar,0.018255905,Top10
LHC0331,OSBS,baseflow_scalar,0.07789332,Top10
LHC0339,OSBS,baseflow_scalar,0.018677312,Top10
LHC0343,OSBS,baseflow_scalar,0.040543675,Top10
LHC0359,OSBS,baseflow_scalar,0.07417426,Top10
LHC0362,OSBS,baseflow_scalar,0.096984763,Top10
LHC0378,OSBS,baseflow_scalar,0.041910853,Top10
LHC0005,ORNL,baseflow_scalar,0.064613473,Top10
LHC0010,ORNL,baseflow_scalar,0.0323047,Top10
LHC0013,ORNL,baseflow_scalar,0.033682348,Top10
LHC0038,ORNL,baseflow_scalar,0.061694827,Top10
LHC0039,ORNL,baseflow_scalar,0.075826305,Top10
LHC0050,ORNL,baseflow_scalar,0.017082447,Top10
LHC0051,ORNL,baseflow_scalar,0.043792808,Top10
LHC0067,ORNL,baseflow_scalar,0.086634414,Top10
LHC0076,ORNL,baseflow_scalar,0.046621978,Top10
LHC0101,ORNL,baseflow_scalar,0.058143305,Top10
LHC0102,ORNL,baseflow_scalar,0.01812679,Top10
LHC0126,ORNL,baseflow_scalar,0.058538911,Top10
LHC0157,ORNL,baseflow_scalar,0.016193957,Top10
LHC0168,ORNL,baseflow_scalar,0.028851882,Top10
LHC0170,ORNL,baseflow_scalar,0.032533512,Top10
LHC0190,ORNL,baseflow_scalar,0.047137111,Top10
LHC0206,ORNL,baseflow_scalar,0.065556031,Top10
LHC0209,ORNL,baseflow_scalar,0.02386578,Top10
LHC0212,ORNL,baseflow_scalar,0.041590929,Top10
LHC0225,ORNL,baseflow_scalar,0.032956254,Top10
LHC0232,ORNL,baseflow_scalar,0.09301376,Top10
LHC0240,ORNL,baseflow_scalar,0.088863221,Top10
